IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
44.244.169.245,443,443,true,PDX,North America,US,Portland,288,8.74
52.35.220.90,443,443,true,SEA,North America,US,Seattle,313,8.74
16.16.70.121,443,443,true,CPH,Europe,DK,Copenhagen,390,8.74
35.88.229.117,443,443,true,PDX,North America,US,Portland,381,8.74
54.187.145.177,443,443,true,SEA,North America,US,Seattle,385,8.74
54.185.86.142,443,443,true,SEA,North America,US,Seattle,519,8.73
54.190.182.12,443,443,true,PDX,North America,US,Portland,372,8.73
35.88.79.70,443,443,true,PDX,North America,US,Portland,293,8.73
34.219.85.211,443,443,true,PDX,North America,US,Portland,225,8.72
3.250.68.28,443,443,true,DUB,Europe,IE,Dublin,329,8.72
54.212.197.29,443,443,true,PDX,North America,US,Portland,338,8.72
16.16.162.151,443,443,true,CPH,Europe,DK,Copenhagen,374,8.72
3.253.50.71,443,443,true,DUB,Europe,IE,Dublin,307,8.72
16.171.71.217,443,443,true,CPH,Europe,DK,Copenhagen,264,8.72
52.40.146.119,443,443,true,SEA,North America,US,Seattle,321,8.72
52.42.71.111,443,443,true,SEA,North America,US,Seattle,220,8.72
3.72.76.157,443,443,true,FRA,Europe,DE,Frankfurt,301,8.72
54.214.219.52,443,443,true,SEA,North America,US,Seattle,276,8.72
34.221.20.125,8443,443,true,PDX,North America,US,Portland,337,8.71
52.27.45.10,443,443,true,SEA,North America,US,Seattle,381,8.71
16.16.143.14,443,443,true,CPH,Europe,DK,Copenhagen,237,8.71
34.220.66.40,443,443,true,PDX,North America,US,Portland,364,8.71
35.88.119.3,443,443,true,PDX,North America,US,Portland,356,8.71
35.92.174.0,443,443,true,PDX,North America,US,Portland,278,8.71
52.32.50.114,443,443,true,SEA,North America,US,Seattle,406,8.71
34.220.66.40,443,443,true,PDX,North America,US,Portland,270,8.71
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,326,8.71
54.184.187.105,443,443,true,SEA,North America,US,Seattle,419,8.71
34.222.227.182,443,443,true,PDX,North America,US,Portland,271,8.70
52.12.123.188,443,443,true,PDX,North America,US,Portland,321,8.70
54.202.190.52,443,443,true,PDX,North America,US,Portland,269,8.70
34.212.122.100,443,443,true,PDX,North America,US,Portland,354,8.70
44.243.158.16,443,443,true,PDX,North America,US,Portland,348,8.70
34.217.87.226,443,443,true,PDX,North America,US,Portland,257,8.70
3.75.180.200,443,443,true,FRA,Europe,DE,Frankfurt,379,8.70
3.20.203.127,443,443,true,IAD,North America,US,Ashburn,353,8.70
34.216.14.15,443,443,true,PDX,North America,US,Portland,315,8.70
35.86.178.5,443,443,true,PDX,North America,US,Portland,305,8.70
44.242.229.73,443,443,true,PDX,North America,US,Portland,360,8.70
16.16.78.232,443,443,true,CPH,Europe,DK,Copenhagen,369,8.70
52.12.108.255,443,443,true,PDX,North America,US,Portland,340,8.69
35.93.93.71,443,443,true,PDX,North America,US,Portland,252,8.69
52.25.174.20,443,443,true,PDX,North America,US,Portland,216,8.69
54.241.79.250,80,443,true,SJC,North America,US,San Jose,256,8.69
54.187.136.29,443,443,true,SEA,North America,US,Seattle,270,8.69
34.217.127.146,443,443,true,PDX,North America,US,Portland,374,8.69
54.149.245.5,443,443,true,SEA,North America,US,Seattle,438,8.69
54.245.14.237,443,443,true,PDX,North America,US,Portland,372,8.69
16.16.195.201,443,443,true,CPH,Europe,DK,Copenhagen,405,8.69
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,227,8.69
18.246.32.246,443,443,true,PDX,North America,US,Portland,333,8.68
54.184.222.82,443,443,true,PDX,North America,US,Portland,401,8.68
54.190.182.12,443,443,true,PDX,North America,US,Portland,283,8.68
54.203.60.248,443,443,true,SEA,North America,US,Seattle,260,8.68
3.250.226.22,443,443,true,DUB,Europe,IE,Dublin,306,8.68
16.16.205.104,443,443,true,CPH,Europe,DK,Copenhagen,377,8.68
34.221.191.177,443,443,true,PDX,North America,US,Portland,292,8.68
54.188.146.31,443,443,true,PDX,North America,US,Portland,311,8.67
34.216.177.57,443,443,true,PDX,North America,US,Portland,351,8.67
44.244.163.23,443,443,true,PDX,North America,US,Portland,327,8.67
54.190.45.159,443,443,true,SEA,North America,US,Seattle,286,8.67
34.219.84.69,443,443,true,PDX,North America,US,Portland,212,8.67
34.219.18.231,443,443,true,PDX,North America,US,Portland,337,8.67
3.237.241.48,443,443,true,IAD,North America,US,Ashburn,304,8.67
34.243.4.147,443,443,true,DUB,Europe,IE,Dublin,296,8.67
16.16.45.85,2053,443,true,ARN,Europe,SE,Stockholm,372,8.67
54.189.243.225,443,443,true,SEA,North America,US,Seattle,490,8.67
52.89.100.174,443,443,true,SEA,North America,US,Seattle,305,8.66
67.226.223.111,80,443,true,LHR,Europe,GB,London,177,8.66
67.226.223.41,80,443,true,LHR,Europe,GB,London,170,8.66
54.203.133.220,443,443,true,PDX,North America,US,Portland,303,8.66
16.16.104.185,443,443,true,CPH,Europe,DK,Copenhagen,263,8.66
44.244.216.34,443,443,true,PDX,North America,US,Portland,293,8.65
35.89.125.138,443,443,true,PDX,North America,US,Portland,230,8.65
16.16.92.81,443,443,true,CPH,Europe,DK,Copenhagen,277,8.65
52.32.198.235,443,443,true,SEA,North America,US,Seattle,353,8.65
54.190.2.13,443,443,true,SEA,North America,US,Seattle,231,8.65
35.95.74.187,443,443,true,PDX,North America,US,Portland,380,8.65
52.88.80.255,443,443,true,SEA,North America,US,Seattle,254,8.65
54.201.98.172,443,443,true,SEA,North America,US,Seattle,297,8.65
16.16.70.29,443,443,true,CPH,Europe,DK,Copenhagen,332,8.65
3.250.31.252,443,443,true,DUB,Europe,IE,Dublin,319,8.65
54.186.223.251,443,443,true,SEA,North America,US,Seattle,320,8.65
3.135.246.93,443,443,true,CMH,North America,US,Columbus,250,8.65
44.244.163.23,443,443,true,PDX,North America,US,Portland,456,8.64
54.186.118.252,443,443,true,PDX,North America,US,Portland,239,8.64
18.246.71.245,443,443,true,PDX,North America,US,Portland,332,8.64
54.245.172.21,443,443,true,PDX,North America,US,Portland,406,8.64
52.12.22.127,443,443,true,PDX,North America,US,Portland,246,8.64
34.221.245.224,443,443,true,PDX,North America,US,Portland,290,8.64
34.221.155.82,443,443,true,PDX,North America,US,Portland,221,8.64
54.187.212.113,2053,443,true,PDX,North America,US,Portland,360,8.63
34.213.192.140,443,443,true,PDX,North America,US,Portland,262,8.63
35.166.8.242,443,443,true,PDX,North America,US,Portland,377,8.63
3.253.23.58,443,443,true,DUB,Europe,IE,Dublin,250,8.63
34.218.248.74,443,443,true,PDX,North America,US,Portland,377,8.63
18.237.164.192,443,443,true,PDX,North America,US,Portland,220,8.63
54.202.231.180,443,443,true,SEA,North America,US,Seattle,282,8.63
52.32.198.235,443,443,true,SEA,North America,US,Seattle,281,8.63
44.244.40.9,443,443,true,SEA,North America,US,Seattle,325,8.62
3.21.134.147,443,443,true,IAD,North America,US,Ashburn,395,8.62
3.144.72.130,443,443,true,IAD,North America,US,Ashburn,242,8.62
3.19.221.47,8443,443,true,IAD,North America,US,Ashburn,235,8.62
52.10.185.101,443,443,true,PDX,North America,US,Portland,297,8.62
54.202.231.180,443,443,true,SEA,North America,US,Seattle,418,8.62
54.186.38.200,443,443,true,SEA,North America,US,Seattle,288,8.62
54.218.236.228,443,443,true,PDX,North America,US,Portland,266,8.62
35.89.38.193,443,443,true,PDX,North America,US,Portland,274,8.62
35.87.202.138,8443,443,true,PDX,North America,US,Portland,335,8.61
54.184.139.252,443,443,true,PDX,North America,US,Portland,354,8.61
34.212.101.208,443,443,true,PDX,North America,US,Portland,401,8.61
54.212.240.200,443,443,true,SEA,North America,US,Seattle,317,8.61
18.191.228.131,443,443,true,IAD,North America,US,Ashburn,311,8.61
34.216.13.38,443,443,true,PDX,North America,US,Portland,339,8.61
34.221.198.160,443,443,true,PDX,North America,US,Portland,321,8.60
34.217.137.58,443,443,true,PDX,North America,US,Portland,292,8.60
52.38.35.101,443,443,true,SEA,North America,US,Seattle,454,8.60
44.245.99.110,443,443,true,PDX,North America,US,Portland,260,8.60
35.155.193.138,443,443,true,PDX,North America,US,Portland,413,8.60
54.201.21.120,443,443,true,SEA,North America,US,Seattle,290,8.60
34.222.3.238,443,443,true,PDX,North America,US,Portland,220,8.60
18.246.43.238,443,443,true,PDX,North America,US,Portland,284,8.60
54.185.159.111,443,443,true,PDX,North America,US,Portland,397,8.60
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,247,8.60
54.185.159.111,443,443,true,PDX,North America,US,Portland,352,8.60
52.43.224.109,443,443,true,SEA,North America,US,Seattle,343,8.60
54.245.158.32,443,443,true,SEA,North America,US,Seattle,304,8.59
16.16.70.187,443,443,true,CPH,Europe,DK,Copenhagen,222,8.59
54.187.51.55,443,443,true,SEA,North America,US,Seattle,256,8.59
54.187.212.113,2053,443,true,PDX,North America,US,Portland,349,8.59
34.209.143.166,443,443,true,PDX,North America,US,Portland,258,8.59
34.209.143.166,443,443,true,PDX,North America,US,Portland,404,8.59
52.11.38.216,443,443,true,PDX,North America,US,Portland,395,8.59
3.15.10.223,443,443,true,CMH,North America,US,Columbus,365,8.59
54.189.103.138,443,443,true,SEA,North America,US,Seattle,232,8.59
52.12.22.127,443,443,true,PDX,North America,US,Portland,220,8.59
18.219.128.134,443,443,true,IAD,North America,US,Ashburn,246,8.58
54.202.223.127,443,443,true,SEA,North America,US,Seattle,254,8.58
54.187.246.118,443,443,true,SEA,North America,US,Seattle,347,8.58
52.14.180.180,443,443,true,IAD,North America,US,Ashburn,356,8.58
35.165.75.246,443,443,true,PDX,North America,US,Portland,371,8.58
34.212.25.147,443,443,true,PDX,North America,US,Portland,285,8.58
16.171.61.206,443,443,true,CPH,Europe,DK,Copenhagen,353,8.58
35.91.140.110,443,443,true,PDX,North America,US,Portland,254,8.58
52.43.224.109,443,443,true,SEA,North America,US,Seattle,229,8.57
16.16.252.202,443,443,true,CPH,Europe,DK,Copenhagen,402,8.57
35.93.0.24,443,443,true,PDX,North America,US,Portland,259,8.57
35.88.89.61,443,443,true,PDX,North America,US,Portland,331,8.57
44.245.235.209,443,443,true,PDX,North America,US,Portland,223,8.57
16.171.68.71,443,443,true,CPH,Europe,DK,Copenhagen,275,8.57
3.142.45.43,443,443,true,IAD,North America,US,Ashburn,253,8.57
54.187.166.5,443,443,true,SEA,North America,US,Seattle,365,8.57
54.176.205.20,80,443,true,SJC,North America,US,San Jose,271,8.57
54.189.127.69,443,443,true,SEA,North America,US,Seattle,340,8.56
3.20.236.61,443,443,true,IAD,North America,US,Ashburn,350,8.56
54.202.228.9,443,443,true,SEA,North America,US,Seattle,319,8.56
54.191.243.99,443,443,true,PDX,North America,US,Portland,371,8.56
54.184.222.82,443,443,true,PDX,North America,US,Portland,462,8.56
54.149.143.84,443,443,true,SEA,North America,US,Seattle,263,8.56
54.184.187.91,443,443,true,SEA,North America,US,Seattle,288,8.55
3.20.224.83,443,443,true,CMH,North America,US,Columbus,236,8.55
35.87.112.189,8443,443,true,PDX,North America,US,Portland,279,8.55
52.12.26.75,443,443,true,PDX,North America,US,Portland,222,8.55
54.67.51.212,80,443,true,SJC,North America,US,San Jose,455,8.55
3.101.133.120,80,443,true,SJC,North America,US,San Jose,305,8.55
16.16.162.247,443,443,true,CPH,Europe,DK,Copenhagen,288,8.55
3.126.159.12,443,443,true,FRA,Europe,DE,Frankfurt,313,8.55
54.200.251.177,443,443,true,SEA,North America,US,Seattle,323,8.55
35.88.170.174,443,443,true,PDX,North America,US,Portland,234,8.55
54.176.113.170,80,443,true,SJC,North America,US,San Jose,282,8.55
34.214.104.193,8443,443,true,PDX,North America,US,Portland,307,8.55
35.91.105.142,443,443,true,PDX,North America,US,Portland,319,8.55
54.200.244.93,443,443,true,SEA,North America,US,Seattle,306,8.55
18.219.68.87,8443,443,true,ORD,North America,US,Chicago,304,8.55
54.149.93.30,443,443,true,SEA,North America,US,Seattle,292,8.54
44.244.69.112,443,443,true,SEA,North America,US,Seattle,283,8.54
54.241.79.250,80,443,true,SJC,North America,US,San Jose,365,8.54
54.190.2.13,443,443,true,SEA,North America,US,Seattle,250,8.54
54.218.64.103,443,443,true,PDX,North America,US,Portland,297,8.54
3.101.73.167,80,443,true,SJC,North America,US,San Jose,356,8.54
54.219.128.169,80,443,true,SJC,North America,US,San Jose,311,8.54
52.35.114.64,443,443,true,SEA,North America,US,Seattle,331,8.54
44.245.21.251,443,443,true,PDX,North America,US,Portland,444,8.54
54.177.196.101,80,443,true,SJC,North America,US,San Jose,369,8.54
54.193.104.34,80,443,true,SJC,North America,US,San Jose,204,8.54
54.177.181.158,80,443,true,SJC,North America,US,San Jose,367,8.54
16.16.90.241,443,443,true,CPH,Europe,DK,Copenhagen,288,8.54
35.92.199.121,443,443,true,PDX,North America,US,Portland,274,8.53
54.185.146.189,443,443,true,PDX,North America,US,Portland,262,8.53
3.22.95.225,443,443,true,IAD,North America,US,Ashburn,269,8.53
44.245.96.206,443,443,true,PDX,North America,US,Portland,319,8.53
44.245.182.229,443,443,true,PDX,North America,US,Portland,280,8.53
16.16.159.103,443,443,true,CPH,Europe,DK,Copenhagen,264,8.53
44.244.253.121,443,443,true,PDX,North America,US,Portland,313,8.53
35.93.112.201,443,443,true,PDX,North America,US,Portland,361,8.52
35.166.70.208,443,443,true,PDX,North America,US,Portland,228,8.52
54.190.75.179,443,443,true,SEA,North America,US,Seattle,251,8.52
54.202.93.48,443,443,true,SEA,North America,US,Seattle,347,8.52
54.213.51.247,443,443,true,SEA,North America,US,Seattle,344,8.51
34.218.41.56,8443,443,true,PDX,North America,US,Portland,256,8.51
54.184.251.186,443,443,true,PDX,North America,US,Portland,401,8.51
34.220.49.211,443,443,true,PDX,North America,US,Portland,325,8.51
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,266,8.51
35.88.88.28,443,443,true,PDX,North America,US,Portland,216,8.51
35.92.125.53,443,443,true,PDX,North America,US,Portland,376,8.51
3.144.148.66,443,443,true,IAD,North America,US,Ashburn,344,8.50
54.190.75.179,443,443,true,SEA,North America,US,Seattle,277,8.50
35.167.153.156,443,443,true,PDX,North America,US,Portland,324,8.50
54.190.45.159,443,443,true,SEA,North America,US,Seattle,303,8.50
54.186.64.99,443,443,true,SEA,North America,US,Seattle,270,8.50
44.244.47.62,443,443,true,PDX,North America,US,Portland,351,8.50
67.226.221.45,80,443,true,SJC,North America,US,San Jose,583,8.50
34.221.77.132,443,443,true,PDX,North America,US,Portland,259,8.50
18.222.50.11,443,443,true,IAD,North America,US,Ashburn,334,8.50
35.89.117.103,443,443,true,PDX,North America,US,Portland,271,8.50
52.24.151.154,443,443,true,PDX,North America,US,Portland,223,8.50
3.101.133.120,80,443,true,SJC,North America,US,San Jose,423,8.49
34.208.250.133,443,443,true,PDX,North America,US,Portland,393,8.49
3.135.240.165,443,443,true,IAD,North America,US,Ashburn,393,8.49
34.220.84.227,443,443,true,PDX,North America,US,Portland,327,8.49
3.14.64.176,443,443,true,IAD,North America,US,Ashburn,251,8.49
35.87.153.119,443,443,true,PDX,North America,US,Portland,331,8.49
3.12.74.58,443,443,true,IAD,North America,US,Ashburn,229,8.49
3.68.197.87,8080,443,true,FRA,Europe,DE,Frankfurt,242,8.49
16.16.122.158,443,443,true,CPH,Europe,DK,Copenhagen,298,8.48
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,188,8.48
34.219.41.183,443,443,true,PDX,North America,US,Portland,351,8.48
34.221.77.132,443,443,true,PDX,North America,US,Portland,283,8.48
35.92.251.227,443,443,true,PDX,North America,US,Portland,338,8.48
67.226.221.34,80,443,true,SJC,North America,US,San Jose,395,8.48
34.220.73.67,443,443,true,PDX,North America,US,Portland,311,8.47
34.217.87.226,443,443,true,PDX,North America,US,Portland,352,8.47
34.213.175.65,443,443,true,PDX,North America,US,Portland,439,8.47
44.244.97.227,443,443,true,PDX,North America,US,Portland,306,8.47
18.237.166.202,443,443,true,PDX,North America,US,Portland,369,8.47
54.189.127.69,443,443,true,SEA,North America,US,Seattle,232,8.47
35.88.98.143,443,443,true,PDX,North America,US,Portland,274,8.47
16.16.216.227,443,443,true,CPH,Europe,DK,Copenhagen,398,8.47
34.219.85.211,443,443,true,PDX,North America,US,Portland,233,8.47
54.185.148.103,443,443,true,PDX,North America,US,Portland,517,8.47
54.187.48.22,443,443,true,SEA,North America,US,Seattle,381,8.47
67.226.221.250,80,443,true,SJC,North America,US,San Jose,582,8.46
54.214.108.176,443,443,true,SEA,North America,US,Seattle,296,8.46
44.243.166.100,443,443,true,PDX,North America,US,Portland,256,8.46
16.16.192.208,443,443,true,CPH,Europe,DK,Copenhagen,264,8.46
52.12.192.198,443,443,true,PDX,North America,US,Portland,246,8.46
18.237.169.23,443,443,true,PDX,North America,US,Portland,339,8.46
44.244.43.48,443,443,true,PDX,North America,US,Portland,332,8.46
3.128.186.255,443,443,true,IAD,North America,US,Ashburn,445,8.45
35.167.203.202,443,443,true,PDX,North America,US,Portland,272,8.45
52.89.100.174,443,443,true,SEA,North America,US,Seattle,260,8.45
54.68.158.88,443,443,true,PDX,North America,US,Portland,327,8.45
35.91.23.63,443,443,true,PDX,North America,US,Portland,276,8.45
34.220.212.140,443,443,true,PDX,North America,US,Portland,330,8.45
3.141.39.169,443,443,true,IAD,North America,US,Ashburn,422,8.45
34.221.53.197,443,443,true,PDX,North America,US,Portland,305,8.45
34.212.174.115,443,443,true,PDX,North America,US,Portland,265,8.45
54.189.103.138,443,443,true,SEA,North America,US,Seattle,297,8.45
35.88.97.192,443,443,true,PDX,North America,US,Portland,288,8.45
44.243.234.154,443,443,true,PDX,North America,US,Portland,366,8.45
44.245.228.130,443,443,true,PDX,North America,US,Portland,274,8.45
3.17.132.4,443,443,true,IAD,North America,US,Ashburn,336,8.45
18.191.137.109,8443,443,true,ORD,North America,US,Chicago,434,8.44
44.245.95.113,443,443,true,PDX,North America,US,Portland,286,8.44
67.226.221.182,443,443,true,SJC,North America,US,San Jose,432,8.44
54.213.51.247,443,443,true,SEA,North America,US,Seattle,326,8.44
63.176.103.106,443,443,true,FRA,Europe,DE,Frankfurt,283,8.44
44.243.163.1,443,443,true,PDX,North America,US,Portland,260,8.44
35.92.141.38,443,443,true,PDX,North America,US,Portland,252,8.44
16.16.220.213,443,443,true,CPH,Europe,DK,Copenhagen,399,8.44
35.89.217.3,443,443,true,PDX,North America,US,Portland,345,8.43
54.187.145.177,443,443,true,SEA,North America,US,Seattle,313,8.43
54.186.18.14,443,443,true,SEA,North America,US,Seattle,256,8.43
52.33.236.2,443,443,true,SEA,North America,US,Seattle,323,8.43
54.193.104.34,80,443,true,SJC,North America,US,San Jose,311,8.43
44.243.183.238,443,443,true,SEA,North America,US,Seattle,318,8.43
54.151.9.4,80,443,true,SJC,North America,US,San Jose,440,8.43
34.219.174.69,443,443,true,PDX,North America,US,Portland,215,8.43
54.212.123.227,443,443,true,PDX,North America,US,Portland,283,8.43
52.27.27.15,443,443,true,PDX,North America,US,Portland,394,8.43
35.90.5.209,443,443,true,PDX,North America,US,Portland,324,8.43
16.16.198.30,443,443,true,CPH,Europe,DK,Copenhagen,377,8.43
3.250.222.216,443,443,true,DUB,Europe,IE,Dublin,359,8.43
3.84.79.152,443,443,true,IAD,North America,US,Ashburn,246,8.42
16.16.203.114,443,443,true,CPH,Europe,DK,Copenhagen,429,8.42
16.16.212.98,443,443,true,CPH,Europe,DK,Copenhagen,353,8.42
3.129.183.128,443,443,true,CMH,North America,US,Columbus,325,8.42
3.139.63.117,443,443,true,IAD,North America,US,Ashburn,294,8.42
16.16.149.67,443,443,true,CPH,Europe,DK,Copenhagen,302,8.42
35.160.22.180,443,443,true,PDX,North America,US,Portland,333,8.41
67.226.221.191,80,443,true,SJC,North America,US,San Jose,621,8.41
18.219.151.98,443,443,true,IAD,North America,US,Ashburn,386,8.41
18.119.110.46,443,443,true,CMH,North America,US,Columbus,314,8.41
